wgs_id	reference	country	blaTEM
GCGS0181	Grad2014_2016	USA	0
GCGS0182	Grad2014_2016	USA	NA
GCGS0183	Grad2014_2016	USA	1
GCGS0184	Grad2014_2016	USA	1
GCGS0185	Grad2014_2016	USA	0
GCGS0186	Grad2014_2016	USA	1
GCGS0187	Grad2014_2016	USA	0
GCGS0188	Grad2014_2016	USA	0
GCGS0189	Grad2014_2016	USA	0
GCGS0190	Grad2014_2016	USA	0
GCGS0191	Grad2014_2016	USA	0
GCGS0192	Grad2014_2016	USA	0
GCGS0193	Grad2014_2016	USA	0
GCGS0194	Grad2014_2016	USA	0
GCGS0195	Grad2014_2016	USA	0
GCGS0196	Grad2014_2016	USA	0
GCGS0197	Grad2014_2016	USA	0
GCGS0198	Grad2014_2016	USA	0
GCGS0199	Grad2014_2016	USA	0
GCGS0200	Grad2014_2016	USA	0
GCGS0201	Grad2014_2016	USA	0
GCGS0202	Grad2014_2016	USA	0
GCGS0203	Grad2014_2016	USA	0
GCGS0204	Grad2014_2016	USA	0
GCGS0205	Grad2014_2016	USA	0
GCGS0206	Grad2014_2016	USA	0
GCGS0207	Grad2014_2016	USA	0
GCGS0208	Grad2014_2016	USA	0
GCGS0209	Grad2014_2016	USA	0
GCGS0210	Grad2014_2016	USA	0
GCGS0211	Grad2014_2016	USA	0
GCGS0212	Grad2014_2016	USA	0
GCGS0213	Grad2014_2016	USA	0
GCGS0214	Grad2014_2016	USA	0
GCGS0215	Grad2014_2016	USA	0
GCGS0216	Grad2014_2016	USA	1
GCGS0217	Grad2014_2016	USA	0
GCGS0218	Grad2014_2016	USA	0
GCGS0219	Grad2014_2016	USA	0
GCGS0220	Grad2014_2016	USA	0
GCGS0221	Grad2014_2016	USA	0
GCGS0222	Grad2014_2016	USA	0
GCGS0223	Grad2014_2016	USA	0
GCGS0224	Grad2014_2016	USA	0
GCGS0225	Grad2014_2016	USA	0
GCGS0226	Grad2014_2016	USA	0
GCGS0227	Grad2014_2016	USA	0
GCGS0228	Grad2014_2016	USA	0
GCGS0229	Grad2014_2016	USA	0
GCGS0230	Grad2014_2016	USA	0
GCGS0231	Grad2014_2016	USA	0
GCGS0232	Grad2014_2016	USA	0
GCGS0233	Grad2014_2016	USA	0
GCGS0234	Grad2014_2016	USA	0
GCGS0235	Grad2014_2016	USA	0
GCGS0236	Grad2014_2016	USA	0
GCGS0237	Grad2014_2016	USA	0
GCGS0238	Grad2014_2016	USA	0
GCGS0239	Grad2014_2016	USA	0
GCGS0240	Grad2014_2016	USA	0
GCGS0241	Grad2014_2016	USA	0
GCGS0242	Grad2014_2016	USA	0
GCGS0243	Grad2014_2016	USA	0
GCGS0244	Grad2014_2016	USA	0
GCGS0245	Grad2014_2016	USA	0
GCGS0246	Grad2014_2016	USA	0
GCGS0247	Grad2014_2016	USA	NA
GCGS0248	Grad2014_2016	USA	0
GCGS0250	Grad2014_2016	USA	0
GCGS0251	Grad2014_2016	USA	0
GCGS0252	Grad2014_2016	USA	0
GCGS0253	Grad2014_2016	USA	0
GCGS0254	Grad2014_2016	USA	0
GCGS0255	Grad2014_2016	USA	0
GCGS0256	Grad2014_2016	USA	0
GCGS0257	Grad2014_2016	USA	0
GCGS0258	Grad2014_2016	USA	0
GCGS0259	Grad2014_2016	USA	0
GCGS0260	Grad2014_2016	USA	0
GCGS0261	Grad2014_2016	USA	0
GCGS0262	Grad2014_2016	USA	0
GCGS0263	Grad2014_2016	USA	NA
GCGS0264	Grad2014_2016	USA	0
GCGS0265	Grad2014_2016	USA	0
GCGS0266	Grad2014_2016	USA	0
GCGS0267	Grad2014_2016	USA	0
GCGS0268	Grad2014_2016	USA	0
GCGS0269	Grad2014_2016	USA	0
GCGS0270	Grad2014_2016	USA	0
GCGS0271	Grad2014_2016	USA	0
GCGS0272	Grad2014_2016	USA	0
GCGS0274	Grad2014_2016	USA	0
GCGS0277	Grad2014_2016	USA	0
GCGS0278	Grad2014_2016	USA	0
GCGS0279	Grad2014_2016	USA	1
GCGS0280	Grad2014_2016	USA	0
GCGS0281	Grad2014_2016	USA	0
GCGS0282	Grad2014_2016	USA	0
GCGS0283	Grad2014_2016	USA	0
GCGS0284	Grad2014_2016	USA	0
GCGS0285	Grad2014_2016	USA	0
GCGS0286	Grad2014_2016	USA	0
GCGS0287	Grad2014_2016	USA	0
GCGS0288	Grad2014_2016	USA	0
GCGS0289	Grad2014_2016	USA	0
GCGS0290	Grad2014_2016	USA	0
GCGS0291	Grad2014_2016	USA	0
GCGS0292	Grad2014_2016	USA	0
GCGS0293	Grad2014_2016	USA	0
GCGS0294	Grad2014_2016	USA	0
GCGS0295	Grad2014_2016	USA	0
GCGS0299	Grad2014_2016	USA	0
GCGS0300	Grad2014_2016	USA	0
GCGS0301	Grad2014_2016	USA	0
GCGS0302	Grad2014_2016	USA	0
GCGS0303	Grad2014_2016	USA	0
GCGS0304	Grad2014_2016	USA	1
GCGS0305	Grad2014_2016	USA	0
GCGS0306	Grad2014_2016	USA	1
GCGS0307	Grad2014_2016	USA	0
GCGS0308	Grad2014_2016	USA	0
GCGS0309	Grad2014_2016	USA	0
GCGS0310	Grad2014_2016	USA	0
GCGS0311	Grad2014_2016	USA	0
GCGS0312	Grad2014_2016	USA	1
GCGS0313	Grad2014_2016	USA	0
GCGS0314	Grad2014_2016	USA	0
GCGS0315	Grad2014_2016	USA	0
GCGS0316	Grad2014_2016	USA	0
GCGS0317	Grad2014_2016	USA	0
GCGS0318	Grad2014_2016	USA	0
GCGS0319	Grad2014_2016	USA	0
GCGS0320	Grad2014_2016	USA	0
GCGS0321	Grad2014_2016	USA	1
GCGS0322	Grad2014_2016	USA	0
GCGS0323	Grad2014_2016	USA	0
GCGS0324	Grad2014_2016	USA	0
GCGS0325	Grad2014_2016	USA	0
GCGS0326	Grad2014_2016	USA	0
GCGS0327	Grad2014_2016	USA	0
GCGS0328	Grad2014_2016	USA	0
GCGS0329	Grad2014_2016	USA	0
GCGS0330	Grad2014_2016	USA	0
GCGS0331	Grad2014_2016	USA	1
GCGS0332	Grad2014_2016	USA	0
GCGS0333	Grad2014_2016	USA	0
GCGS0334	Grad2014_2016	USA	0
GCGS0335	Grad2014_2016	USA	0
GCGS0336	Grad2014_2016	USA	0
GCGS0337	Grad2014_2016	USA	0
GCGS0338	Grad2014_2016	USA	0
GCGS0339	Grad2014_2016	USA	0
GCGS0340	Grad2014_2016	USA	0
GCGS0341	Grad2014_2016	USA	0
GCGS0342	Grad2014_2016	USA	0
GCGS0343	Grad2014_2016	USA	0
GCGS0344	Grad2014_2016	USA	0
GCGS0345	Grad2014_2016	USA	0
GCGS0346	Grad2014_2016	USA	0
GCGS0347	Grad2014_2016	USA	0
GCGS0348	Grad2014_2016	USA	0
GCGS0349	Grad2014_2016	USA	0
GCGS0350	Grad2014_2016	USA	0
GCGS0351	Grad2014_2016	USA	0
GCGS0352	Grad2014_2016	USA	0
GCGS0353	Grad2014_2016	USA	0
GCGS0354	Grad2014_2016	USA	0
GCGS0356	Grad2014_2016	USA	0
GCGS0357	Grad2014_2016	USA	0
GCGS0358	Grad2014_2016	USA	1
GCGS0359	Grad2014_2016	USA	0
GCGS0360	Grad2014_2016	USA	0
GCGS0361	Grad2014_2016	USA	0
GCGS0362	Grad2014_2016	USA	0
GCGS0363	Grad2014_2016	USA	0
GCGS0364	Grad2014_2016	USA	0
GCGS0365	Grad2014_2016	USA	0
GCGS0366	Grad2014_2016	USA	0
GCGS0367	Grad2014_2016	USA	0
GCGS0368	Grad2014_2016	USA	0
GCGS0369	Grad2014_2016	USA	1
GCGS0370	Grad2014_2016	USA	1
GCGS0371	Grad2014_2016	USA	0
GCGS0372	Grad2014_2016	USA	0
GCGS0373	Grad2014_2016	USA	0
GCGS0375	Grad2014_2016	USA	0
GCGS0376	Grad2014_2016	USA	0
GCGS0377	Grad2014_2016	USA	0
GCGS0378	Grad2014_2016	USA	0
GCGS0379	Grad2014_2016	USA	0
GCGS0380	Grad2014_2016	USA	0
GCGS0381	Grad2014_2016	USA	0
GCGS0382	Grad2014_2016	USA	0
GCGS0383	Grad2014_2016	USA	1
GCGS0384	Grad2014_2016	USA	0
GCGS0385	Grad2014_2016	USA	0
GCGS0386	Grad2014_2016	USA	0
GCGS0387	Grad2014_2016	USA	0
GCGS0388	Grad2014_2016	USA	0
GCGS0389	Grad2014_2016	USA	0
GCGS0390	Grad2014_2016	USA	0
GCGS0391	Grad2014_2016	USA	0
GCGS0392	Grad2014_2016	USA	0
GCGS0393	Grad2014_2016	USA	0
GCGS0394	Grad2014_2016	USA	0
GCGS0395	Grad2014_2016	USA	0
GCGS0396	Grad2014_2016	USA	1
GCGS0397	Grad2014_2016	USA	0
GCGS0398	Grad2014_2016	USA	0
GCGS0399	Grad2014_2016	USA	0
GCGS0400	Grad2014_2016	USA	0
GCGS0401	Grad2014_2016	USA	0
GCGS0407	Grad2014_2016	USA	0
GCGS0408	Grad2014_2016	USA	0
GCGS0409	Grad2014_2016	USA	0
GCGS0410	Grad2014_2016	USA	0
GCGS0411	Grad2014_2016	USA	0
GCGS0412	Grad2014_2016	USA	0
GCGS0413	Grad2014_2016	USA	0
GCGS0414	Grad2014_2016	USA	0
GCGS0415	Grad2014_2016	USA	0
GCGS0416	Grad2014_2016	USA	0
GCGS0417	Grad2014_2016	USA	0
GCGS0418	Grad2014_2016	USA	0
GCGS0419	Grad2014_2016	USA	0
GCGS0420	Grad2014_2016	USA	0
GCGS0421	Grad2014_2016	USA	0
GCGS0422	Grad2014_2016	USA	0
GCGS0423	Grad2014_2016	USA	0
GCGS0424	Grad2014_2016	USA	0
GCGS0425	Grad2014_2016	USA	0
GCGS0426	Grad2014_2016	USA	0
GCGS0427	Grad2014_2016	USA	0
GCGS0428	Grad2014_2016	USA	0
GCGS0429	Grad2014_2016	USA	0
GCGS0430	Grad2014_2016	USA	0
GCGS0431	Grad2014_2016	USA	0
GCGS0432	Grad2014_2016	USA	0
GCGS0433	Grad2014_2016	USA	0
GCGS0434	Grad2014_2016	USA	0
GCGS0435	Grad2014_2016	USA	0
GCGS0436	Grad2014_2016	USA	0
GCGS0437	Grad2014_2016	USA	0
GCGS0438	Grad2014_2016	USA	0
GCGS0439	Grad2014_2016	USA	0
GCGS0440	Grad2014_2016	USA	0
GCGS0441	Grad2014_2016	USA	0
GCGS0442	Grad2014_2016	USA	1
GCGS0443	Grad2014_2016	USA	0
GCGS0444	Grad2014_2016	USA	0
GCGS0445	Grad2014_2016	USA	0
GCGS0446	Grad2014_2016	USA	0
GCGS0447	Grad2014_2016	USA	0
GCGS0448	Grad2014_2016	USA	0
GCGS0449	Grad2014_2016	USA	0
GCGS0450	Grad2014_2016	USA	0
GCGS0451	Grad2014_2016	USA	0
GCGS0452	Grad2014_2016	USA	0
GCGS0453	Grad2014_2016	USA	0
GCGS0454	Grad2014_2016	USA	0
GCGS0455	Grad2014_2016	USA	0
GCGS0456	Grad2014_2016	USA	1
GCGS0457	Grad2014_2016	USA	0
GCGS0458	Grad2014_2016	USA	0
GCGS0459	Grad2014_2016	USA	0
GCGS0460	Grad2014_2016	USA	1
GCGS0461	Grad2014_2016	USA	1
GCGS0462	Grad2014_2016	USA	0
GCGS0463	Grad2014_2016	USA	0
GCGS0464	Grad2014_2016	USA	0
GCGS0465	Grad2014_2016	USA	0
GCGS0466	Grad2014_2016	USA	0
GCGS0467	Grad2014_2016	USA	0
GCGS0468	Grad2014_2016	USA	0
GCGS0469	Grad2014_2016	USA	0
GCGS0470	Grad2014_2016	USA	0
GCGS0471	Grad2014_2016	USA	0
GCGS0472	Grad2014_2016	USA	0
GCGS0473	Grad2014_2016	USA	1
GCGS0474	Grad2014_2016	USA	0
GCGS0475	Grad2014_2016	USA	0
GCGS0476	Grad2014_2016	USA	0
GCGS0477	Grad2014_2016	USA	0
GCGS0478	Grad2014_2016	USA	0
GCGS0479	Grad2014_2016	USA	0
GCGS0480	Grad2014_2016	USA	0
GCGS0482	Grad2014_2016	USA	0
GCGS0483	Grad2014_2016	USA	0
GCGS0484	Grad2014_2016	USA	0
GCGS0485	Grad2014_2016	USA	0
GCGS0486	Grad2014_2016	USA	0
GCGS0487	Grad2014_2016	USA	0
GCGS0488	Grad2014_2016	USA	0
GCGS0489	Grad2014_2016	USA	0
GCGS0490	Grad2014_2016	USA	0
GCGS0491	Grad2014_2016	USA	0
GCGS0492	Grad2014_2016	USA	0
GCGS0493	Grad2014_2016	USA	0
GCGS0494	Grad2014_2016	USA	1
GCGS0495	Grad2014_2016	USA	0
GCGS0496	Grad2014_2016	USA	0
GCGS0498	Grad2014_2016	USA	0
GCGS0499	Grad2014_2016	USA	0
GCGS0500	Grad2014_2016	USA	0
GCGS0501	Grad2014_2016	USA	0
GCGS0502	Grad2014_2016	USA	0
GCGS0503	Grad2014_2016	USA	0
GCGS0504	Grad2014_2016	USA	0
GCGS0505	Grad2014_2016	USA	0
GCGS0506	Grad2014_2016	USA	0
GCGS0507	Grad2014_2016	USA	0
GCGS0508	Grad2014_2016	USA	0
GCGS0509	Grad2014_2016	USA	1
GCGS0510	Grad2014_2016	USA	0
GCGS0511	Grad2014_2016	USA	0
GCGS0512	Grad2014_2016	USA	0
GCGS0513	Grad2014_2016	USA	0
GCGS0514	Grad2014_2016	USA	1
GCGS0515	Grad2014_2016	USA	1
GCGS0516	Grad2014_2016	USA	0
GCGS0517	Grad2014_2016	USA	1
GCGS0518	Grad2014_2016	USA	0
GCGS0519	Grad2014_2016	USA	0
GCGS0520	Grad2014_2016	USA	0
GCGS0521	Grad2014_2016	USA	0
GCGS0523	Grad2014_2016	USA	0
GCGS0524	Grad2014_2016	USA	0
GCGS0526	Grad2014_2016	USA	0
GCGS0527	Grad2014_2016	USA	0
GCGS0528	Grad2014_2016	USA	0
GCGS0529	Grad2014_2016	USA	0
GCGS0530	Grad2014_2016	USA	0
GCGS0531	Grad2014_2016	USA	0
GCGS0532	Grad2014_2016	USA	0
GCGS0533	Grad2014_2016	USA	0
GCGS0534	Grad2014_2016	USA	0
GCGS0535	Grad2014_2016	USA	0
GCGS0536	Grad2014_2016	USA	0
GCGS0537	Grad2014_2016	USA	0
GCGS0538	Grad2014_2016	USA	0
GCGS0539	Grad2014_2016	USA	0
GCGS0540	Grad2014_2016	USA	0
GCGS0541	Grad2014_2016	USA	0
GCGS0542	Grad2014_2016	USA	0
GCGS0543	Grad2014_2016	USA	1
GCGS0544	Grad2014_2016	USA	0
GCGS0545	Grad2014_2016	USA	0
GCGS0546	Grad2014_2016	USA	0
GCGS0547	Grad2014_2016	USA	0
GCGS0548	Grad2014_2016	USA	0
GCGS0549	Grad2014_2016	USA	0
GCGS0550	Grad2014_2016	USA	0
GCGS0551	Grad2014_2016	USA	0
GCGS0552	Grad2014_2016	USA	0
GCGS0553	Grad2014_2016	USA	0
GCGS0554	Grad2014_2016	USA	0
GCGS0555	Grad2014_2016	USA	0
GCGS0556	Grad2014_2016	USA	0
GCGS0557	Grad2014_2016	USA	0
GCGS0558	Grad2014_2016	USA	0
GCGS0559	Grad2014_2016	USA	0
GCGS0560	Grad2014_2016	USA	0
GCGS0561	Grad2014_2016	USA	0
GCGS0562	Grad2014_2016	USA	0
GCGS0563	Grad2014_2016	USA	0
GCGS0564	Grad2014_2016	USA	0
GCGS0565	Grad2014_2016	USA	0
GCGS0566	Grad2014_2016	USA	0
GCGS0567	Grad2014_2016	USA	0
GCGS0568	Grad2014_2016	USA	0
GCGS0569	Grad2014_2016	USA	0
GCGS0570	Grad2014_2016	USA	0
GCGS0571	Grad2014_2016	USA	0
GCGS0572	Grad2014_2016	USA	0
GCGS0573	Grad2014_2016	USA	0
GCGS0576	Grad2014_2016	USA	0
GCGS0577	Grad2014_2016	USA	0
GCGS0578	Grad2014_2016	USA	0
GCGS0579	Grad2014_2016	USA	0
GCGS0580	Grad2014_2016	USA	0
GCGS0581	Grad2014_2016	USA	0
GCGS0582	Grad2014_2016	USA	0
GCGS0583	Grad2014_2016	USA	0
GCGS0584	Grad2014_2016	USA	0
GCGS0585	Grad2014_2016	USA	1
GCGS0586	Grad2014_2016	USA	0
GCGS0588	Grad2014_2016	USA	0
GCGS0589	Grad2014_2016	USA	0
GCGS0590	Grad2014_2016	USA	0
GCGS0591	Grad2014_2016	USA	0
GCGS0592	Grad2014_2016	USA	0
GCGS0593	Grad2014_2016	USA	0
GCGS0594	Grad2014_2016	USA	0
GCGS0595	Grad2014_2016	USA	0
GCGS0596	Grad2014_2016	USA	0
GCGS0597	Grad2014_2016	USA	0
GCGS0598	Grad2014_2016	USA	0
GCGS0599	Grad2014_2016	USA	0
GCGS0600	Grad2014_2016	USA	0
GCGS0601	Grad2014_2016	USA	0
GCGS0602	Grad2014_2016	USA	0
GCGS0603	Grad2014_2016	USA	1
GCGS0604	Grad2014_2016	USA	0
GCGS0605	Grad2014_2016	USA	0
GCGS0606	Grad2014_2016	USA	0
GCGS0607	Grad2014_2016	USA	0
GCGS0608	Grad2014_2016	USA	0
GCGS0609	Grad2014_2016	USA	0
GCGS0610	Grad2014_2016	USA	0
GCGS0612	Grad2014_2016	USA	0
GCGS0613	Grad2014_2016	USA	0
GCGS0614	Grad2014_2016	USA	0
GCGS0615	Grad2014_2016	USA	0
GCGS0616	Grad2014_2016	USA	0
GCGS0617	Grad2014_2016	USA	0
GCGS0618	Grad2014_2016	USA	0
GCGS0619	Grad2014_2016	USA	0
GCGS0620	Grad2014_2016	USA	0
GCGS0621	Grad2014_2016	USA	0
GCGS0622	Grad2014_2016	USA	0
GCGS0623	Grad2014_2016	USA	0
GCGS0624	Grad2014_2016	USA	1
GCGS0625	Grad2014_2016	USA	0
GCGS0626	Grad2014_2016	USA	0
GCGS0627	Grad2014_2016	USA	0
GCGS0628	Grad2014_2016	USA	0
GCGS0629	Grad2014_2016	USA	0
GCGS0630	Grad2014_2016	USA	0
GCGS0631	Grad2014_2016	USA	0
GCGS0632	Grad2014_2016	USA	0
GCGS0633	Grad2014_2016	USA	0
GCGS0634	Grad2014_2016	USA	0
GCGS0635	Grad2014_2016	USA	0
GCGS0636	Grad2014_2016	USA	0
GCGS0637	Grad2014_2016	USA	0
GCGS0638	Grad2014_2016	USA	0
GCGS0639	Grad2014_2016	USA	0
GCGS0640	Grad2014_2016	USA	0
GCGS0642	Grad2014_2016	USA	0
GCGS0643	Grad2014_2016	USA	0
GCGS0644	Grad2014_2016	USA	0
GCGS0645	Grad2014_2016	USA	0
GCGS0646	Grad2014_2016	USA	0
GCGS0647	Grad2014_2016	USA	1
GCGS0648	Grad2014_2016	USA	0
GCGS0649	Grad2014_2016	USA	0
GCGS0650	Grad2014_2016	USA	0
GCGS0651	Grad2014_2016	USA	0
GCGS0652	Grad2014_2016	USA	0
GCGS0653	Grad2014_2016	USA	0
GCGS0654	Grad2014_2016	USA	0
GCGS0655	Grad2014_2016	USA	0
GCGS0656	Grad2014_2016	USA	0
GCGS0657	Grad2014_2016	USA	0
GCGS0659	Grad2014_2016	USA	0
GCGS0660	Grad2014_2016	USA	0
GCGS0661	Grad2014_2016	USA	0
GCGS0662	Grad2014_2016	USA	0
GCGS0663	Grad2014_2016	USA	0
GCGS0664	Grad2014_2016	USA	0
GCGS0665	Grad2014_2016	USA	0
GCGS0666	Grad2014_2016	USA	0
GCGS0667	Grad2014_2016	USA	0
GCGS0668	Grad2014_2016	USA	0
GCGS0669	Grad2014_2016	USA	0
GCGS0670	Grad2014_2016	USA	0
GCGS0671	Grad2014_2016	USA	0
GCGS0672	Grad2014_2016	USA	0
GCGS0673	Grad2014_2016	USA	0
GCGS0674	Grad2014_2016	USA	0
GCGS0675	Grad2014_2016	USA	0
GCGS0676	Grad2014_2016	USA	0
GCGS0677	Grad2014_2016	USA	0
GCGS0678	Grad2014_2016	USA	0
GCGS0679	Grad2014_2016	USA	0
GCGS0680	Grad2014_2016	USA	0
GCGS0681	Grad2014_2016	USA	0
GCGS0682	Grad2014_2016	USA	0
GCGS0683	Grad2014_2016	USA	0
GCGS0684	Grad2014_2016	USA	0
GCGS0685	Grad2014_2016	USA	0
GCGS0686	Grad2014_2016	USA	0
GCGS0687	Grad2014_2016	USA	0
GCGS0688	Grad2014_2016	USA	0
GCGS0689	Grad2014_2016	USA	0
GCGS0690	Grad2014_2016	USA	0
GCGS0691	Grad2014_2016	USA	0
GCGS0692	Grad2014_2016	USA	0
GCGS0693	Grad2014_2016	USA	0
GCGS0694	Grad2014_2016	USA	0
GCGS0695	Grad2014_2016	USA	0
GCGS0696	Grad2014_2016	USA	0
GCGS0697	Grad2014_2016	USA	1
GCGS0698	Grad2014_2016	USA	0
GCGS0699	Grad2014_2016	USA	0
GCGS0700	Grad2014_2016	USA	0
GCGS0701	Grad2014_2016	USA	0
GCGS0702	Grad2014_2016	USA	0
GCGS0703	Grad2014_2016	USA	0
GCGS0704	Grad2014_2016	USA	0
GCGS0705	Grad2014_2016	USA	0
GCGS0706	Grad2014_2016	USA	0
GCGS0707	Grad2014_2016	USA	0
GCGS0708	Grad2014_2016	USA	0
GCGS0709	Grad2014_2016	USA	0
GCGS0710	Grad2014_2016	USA	0
GCGS0711	Grad2014_2016	USA	0
GCGS0712	Grad2014_2016	USA	0
GCGS0713	Grad2014_2016	USA	0
GCGS0714	Grad2014_2016	USA	0
GCGS0715	Grad2014_2016	USA	0
GCGS0716	Grad2014_2016	USA	0
GCGS0717	Grad2014_2016	USA	0
GCGS0718	Grad2014_2016	USA	0
GCGS0719	Grad2014_2016	USA	0
GCGS0720	Grad2014_2016	USA	0
GCGS0721	Grad2014_2016	USA	0
GCGS0722	Grad2014_2016	USA	0
GCGS0723	Grad2014_2016	USA	0
GCGS0724	Grad2014_2016	USA	0
GCGS0725	Grad2014_2016	USA	0
GCGS0726	Grad2014_2016	USA	0
GCGS0727	Grad2014_2016	USA	0
GCGS0728	Grad2014_2016	USA	0
GCGS0729	Grad2014_2016	USA	0
GCGS0730	Grad2014_2016	USA	1
GCGS0731	Grad2014_2016	USA	0
GCGS0732	Grad2014_2016	USA	0
GCGS0733	Grad2014_2016	USA	0
GCGS0734	Grad2014_2016	USA	0
GCGS0735	Grad2014_2016	USA	0
GCGS0736	Grad2014_2016	USA	0
GCGS0737	Grad2014_2016	USA	0
GCGS0738	Grad2014_2016	USA	0
GCGS0739	Grad2014_2016	USA	0
GCGS0740	Grad2014_2016	USA	0
GCGS0741	Grad2014_2016	USA	0
GCGS0742	Grad2014_2016	USA	0
GCGS0743	Grad2014_2016	USA	0
GCGS0744	Grad2014_2016	USA	0
GCGS0745	Grad2014_2016	USA	0
GCGS0746	Grad2014_2016	USA	0
GCGS0747	Grad2014_2016	USA	0
GCGS0748	Grad2014_2016	USA	0
GCGS0749	Grad2014_2016	USA	0
GCGS0750	Grad2014_2016	USA	0
GCGS0751	Grad2014_2016	USA	0
GCGS0752	Grad2014_2016	USA	0
GCGS0753	Grad2014_2016	USA	0
GCGS0754	Grad2014_2016	USA	0
GCGS0755	Grad2014_2016	USA	0
GCGS0756	Grad2014_2016	USA	0
GCGS0757	Grad2014_2016	USA	0
GCGS0758	Grad2014_2016	USA	0
GCGS0759	Grad2014_2016	USA	0
GCGS0760	Grad2014_2016	USA	0
GCGS0761	Grad2014_2016	USA	0
GCGS0762	Grad2014_2016	USA	0
GCGS0763	Grad2014_2016	USA	0
GCGS0764	Grad2014_2016	USA	0
GCGS0765	Grad2014_2016	USA	0
GCGS0766	Grad2014_2016	USA	0
GCGS0767	Grad2014_2016	USA	0
GCGS0768	Grad2014_2016	USA	0
GCGS0769	Grad2014_2016	USA	0
GCGS0770	Grad2014_2016	USA	0
GCGS0771	Grad2014_2016	USA	0
GCGS0772	Grad2014_2016	USA	0
GCGS0773	Grad2014_2016	USA	0
GCGS0774	Grad2014_2016	USA	0
GCGS0775	Grad2014_2016	USA	0
GCGS0776	Grad2014_2016	USA	0
GCGS0777	Grad2014_2016	USA	0
GCGS0778	Grad2014_2016	USA	0
GCGS0779	Grad2014_2016	USA	0
GCGS0780	Grad2014_2016	USA	0
GCGS0781	Grad2014_2016	USA	0
GCGS0782	Grad2014_2016	USA	1
GCGS0783	Grad2014_2016	USA	0
GCGS0784	Grad2014_2016	USA	1
GCGS0785	Grad2014_2016	USA	0
GCGS0786	Grad2014_2016	USA	0
GCGS0787	Grad2014_2016	USA	0
GCGS0788	Grad2014_2016	USA	0
GCGS0789	Grad2014_2016	USA	0
GCGS0790	Grad2014_2016	USA	0
GCGS0791	Grad2014_2016	USA	0
GCGS0792	Grad2014_2016	USA	0
GCGS0793	Grad2014_2016	USA	0
GCGS0794	Grad2014_2016	USA	0
GCGS0795	Grad2014_2016	USA	0
GCGS0796	Grad2014_2016	USA	0
GCGS0797	Grad2014_2016	USA	0
GCGS0798	Grad2014_2016	USA	0
GCGS0799	Grad2014_2016	USA	0
GCGS0800	Grad2014_2016	USA	0
GCGS0801	Grad2014_2016	USA	0
GCGS0802	Grad2014_2016	USA	0
GCGS0803	Grad2014_2016	USA	0
GCGS0804	Grad2014_2016	USA	0
GCGS0805	Grad2014_2016	USA	0
GCGS0806	Grad2014_2016	USA	0
GCGS0807	Grad2014_2016	USA	0
GCGS0808	Grad2014_2016	USA	0
GCGS0809	Grad2014_2016	USA	0
GCGS0810	Grad2014_2016	USA	0
GCGS0811	Grad2014_2016	USA	0
GCGS0812	Grad2014_2016	USA	0
GCGS0813	Grad2014_2016	USA	0
GCGS0814	Grad2014_2016	USA	0
GCGS0815	Grad2014_2016	USA	0
GCGS0816	Grad2014_2016	USA	0
GCGS0817	Grad2014_2016	USA	0
GCGS0818	Grad2014_2016	USA	0
GCGS0819	Grad2014_2016	USA	0
GCGS0820	Grad2014_2016	USA	0
GCGS0821	Grad2014_2016	USA	0
GCGS0822	Grad2014_2016	USA	0
GCGS0823	Grad2014_2016	USA	0
GCGS0824	Grad2014_2016	USA	0
GCGS0825	Grad2014_2016	USA	0
GCGS0826	Grad2014_2016	USA	0
GCGS0827	Grad2014_2016	USA	0
GCGS0828	Grad2014_2016	USA	0
GCGS0829	Grad2014_2016	USA	0
GCGS0830	Grad2014_2016	USA	0
GCGS0831	Grad2014_2016	USA	0
GCGS0832	Grad2014_2016	USA	0
GCGS0833	Grad2014_2016	USA	0
GCGS0835	Grad2014_2016	USA	0
GCGS0836	Grad2014_2016	USA	0
GCGS0837	Grad2014_2016	USA	0
GCGS0838	Grad2014_2016	USA	0
GCGS0839	Grad2014_2016	USA	0
GCGS0840	Grad2014_2016	USA	0
GCGS0841	Grad2014_2016	USA	0
GCGS0842	Grad2014_2016	USA	0
GCGS0843	Grad2014_2016	USA	0
GCGS0844	Grad2014_2016	USA	0
GCGS0845	Grad2014_2016	USA	0
GCGS0846	Grad2014_2016	USA	0
GCGS0847	Grad2014_2016	USA	0
GCGS0848	Grad2014_2016	USA	0
GCGS0849	Grad2014_2016	USA	0
GCGS0850	Grad2014_2016	USA	1
GCGS0851	Grad2014_2016	USA	0
GCGS0852	Grad2014_2016	USA	0
GCGS0853	Grad2014_2016	USA	0
GCGS0854	Grad2014_2016	USA	0
GCGS0855	Grad2014_2016	USA	0
GCGS0856	Grad2014_2016	USA	0
GCGS0857	Grad2014_2016	USA	0
GCGS0858	Grad2014_2016	USA	0
GCGS0859	Grad2014_2016	USA	0
GCGS0860	Grad2014_2016	USA	0
GCGS0861	Grad2014_2016	USA	0
GCGS0862	Grad2014_2016	USA	0
GCGS0863	Grad2014_2016	USA	0
GCGS0864	Grad2014_2016	USA	0
GCGS0865	Grad2014_2016	USA	0
GCGS0866	Grad2014_2016	USA	0
GCGS0867	Grad2014_2016	USA	0
GCGS0868	Grad2014_2016	USA	0
GCGS0869	Grad2014_2016	USA	0
GCGS0870	Grad2014_2016	USA	0
